Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s.2p.(1P*).3d"	"2D*"	"3/2"	""	"1092460"	""	
"1s.2p.(1P*).3d"	"2F*"	"7/2"	""	"1092600"	"a?"	
"1s.2p.(1P*).3d"	"2F*"	"5/2"	""	"1092600"	"a?"	
"1s.2p.4s"	"4P*"	"5/2"	""	"1096291"	"+x"	
"1s.2p.4s"	"4P*"	"3/2"	""	"1096291"	"+x"	
"1s.2p.4s"	"4P*"	"1/2"	""	"1096291"	"+x"	
"1s.2p.4p"	"4D"	"1/2"	""	"1098622"	"+x?"	
"1s.2p.4p"	"4D"	"3/2"	""	"1098622"	"+x?"	
"1s.2p.4p"	"4D"	"5/2"	""	"1098622"	"+x?"	
"1s.2p.4p"	"4D"	"7/2"	""	"1098622"	"+x?"	
"1s.2p.(3P*).4p"	"2P"	"3/2"	""	"1098900"	""	
"1s.2p.(3P*).4p"	"2P"	"1/2"	""	"1098900"	""	
"1s.2p.4p"	"4S"	"3/2"	""	"1099980"	"+x?"	
"1s.2p.4p"	"4P"	"5/2"	""	"1100118"	"+x?"	
"1s.2p.4p"	"4P"	"1/2"	""	"1100118"	"+x?"	
"1s.2p.4p"	"4P"	"3/2"	""	"1100118"	"+x?"	
"1s.2p.(3P*).4d"	"2D*"	"5/2"	""	"1101320"	""	
"1s.2p.(3P*).4d"	"2D*"	"3/2"	""	"1101320"	""	
"1s.2p.4d"	"4D*"	"5/2"	""	"1102105"	"+x"	
"1s.2p.4d"	"4D*"	"7/2"	""	"1102105"	"+x"	
"1s.2p.4d"	"4D*"	"3/2"	""	"1102105"	"+x"	
"1s.2p.4d"	"4D*"	"1/2"	""	"1102105"	"+x"	
"1s.2p.(3P*).4f"	"2F"	"5/2"	"["	"1102341"	"]"	
"1s.2p.(3P*).4f"	"2F"	"7/2"	"["	"1102341"	"]"	
"1s.2p.4f"	"4F"	"9/2"	"["	"1102356.0"	"]+x"	
"1s.2p.4f"	"4F"	"7/2"	"["	"1102356.0"	"]+x"	
"1s.2p.4f"	"4F"	"5/2"	"["	"1102356.0"	"]+x"	
"1s.2p.4f"	"4F"	"3/2"	"["	"1102356.0"	"]+x"	
"1s.2p.4f"	"4D"	"7/2"	""	"1103136"	"+x"	
"1s.2p.4f"	"4D"	"3/2"	""	"1103136"	"+x"	
"1s.2p.4f"	"4D"	"5/2"	""	"1103136"	"+x"	
"1s.2p.4f"	"4D"	"1/2"	""	"1103136"	"+x"	
"Be III (1s.2s 3S<1>)"	"Limit"	"---"	""	"1103388.5"	""	
"1s.2p.5d"	"4D*"	"3/2"	""	"1112385"	"+x"	
"1s.2p.5d"	"4D*"	"5/2"	""	"1112385"	"+x"	
"1s.2p.5d"	"4D*"	"7/2"	""	"1112385"	"+x"	
"1s.2p.5d"	"4D*"	"1/2"	""	"1112385"	"+x"	
"1s.2p.(3P*).5f"	"2F"	"7/2"	""	"1112455"	""	
"1s.2p.(3P*).5f"	"2F"	"5/2"	""	"1112455"	""	
"1s.2p.5f"	"4F"	"9/2"	""	"1112474"	"+x"	
"1s.2p.5f"	"4F"	"7/2"	""	"1112474"	"+x"	
"1s.2p.5f"	"4F"	"3/2"	""	"1112474"	"+x"	
